Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone,Hour
345639,recent fines to at&t and possibly...,17-06-2015,17-Jun-15,1900-01-01 13:23:44,Internet,Swoyersville,Pennsylvania,18704,Open,No,13.0
358840,predatory monopolistic pricing,23-06-2015,23-Jun-15,1900-01-01 15:07:40,Customer Care Call,Sykesville,Maryland,21784,Solved,No,15.0
363603,outrageous disney charges,24-06-2015,24-Jun-15,1900-01-01 22:22:12,Internet,Sykesville,Maryland,21784,Solved,No,22.0
371208,price fixing and monopolistic behaivor,28-06-2015,28-Jun-15,1900-01-01 18:33:01,Customer Care Call,Sykesville,Maryland,21784,Solved,No,18.0
258152,customer service,27-04-2015,27-Apr-15,1900-01-01 07:00:03,Internet,Tabernacle,New Jersey,8088,Closed,No,7.0
326331,bills/identity,06-05-2015,6-May-15,1900-01-01 20:44:55,Customer Care Call,Tacoma,Washington,98405,Solved,No,20.0
369894,poor service from xfinity,27-06-2015,27-Jun-15,1900-01-01 12:21:07,Customer Care Call,Tacoma,Washington,98445,Solved,Yes,12.0
221876,disney practices/ billing,04-07-2015,4-Jul-15,1900-01-01 14:17:17,Internet,Tallahassee,Florida,32317,Closed,No,14.0
233356,disney cable,13-04-2015,13-Apr-15,1900-01-01 19:20:05,Internet,Tallahassee,Florida,32317,Closed,No,19.0
261206,complaint regarding disney,28-04-2015,28-Apr-15,1900-01-01 12:15:08,Customer Care Call,Tallahassee,Florida,32317,Closed,No,12.0
279834,intermittent internet,05-08-2015,5-Aug-15,1900-01-01 10:50:03,Customer Care Call,Tallahassee,Florida,32303,Closed,No,10.0
304971,unreliable connection,23-05-2015,23-May-15,1900-01-01 17:15:49,Internet,Tallahassee,Florida,32308,Solved,Yes,17.0
304972,unreliable connection,23-05-2015,23-May-15,1900-01-01 17:15:51,Customer Care Call,Tallahassee,Florida,32308,Closed,Yes,17.0
325610,disney is awful,06-05-2015,6-May-15,1900-01-01 14:50:45,Customer Care Call,Tallahassee,Florida,32303,Solved,Yes,14.0
361123,disney billing,24-06-2015,24-Jun-15,1900-01-01 10:05:42,Internet,Tallahassee,Florida,32311,Solved,Yes,10.0
361389,tallahassee disney rates high without competition,24-06-2015,24-Jun-15,1900-01-01 11:15:55,Internet,Tallahassee,Florida,32312,Solved,No,11.0
362352,60 day delay in cancelling service agreement,24-06-2015,24-Jun-15,1900-01-01 15:18:29,Customer Care Call,Tallahassee,Florida,32308,Solved,No,15.0
366673,unfair billing practices,25-06-2015,25-Jun-15,1900-01-01 18:09:01,Internet,Tallahassee,Florida,32303,Solved,No,18.0
368496,internet speed,26-06-2015,26-Jun-15,1900-01-01 14:56:36,Internet,Tallahassee,Florida,32304,Solved,No,14.0
310791,disney internet issue,28-05-2015,28-May-15,1900-01-01 07:32:55,Internet,Tamarac,Florida,33321,Solved,No,7.0
246156,xfinity issues,20-04-2015,20-Apr-15,1900-01-01 22:28:38,Internet,Taylorsville,Utah,84123,Closed,No,22.0
344114,back to back bill,16-06-2015,16-Jun-15,1900-01-01 17:33:34,Customer Care Call,Taylorsville,Utah,84129,Solved,No,17.0
346171,poor service/paying for unusable services,17-06-2015,17-Jun-15,1900-01-01 15:23:40,Internet,Tewksbury,Alabama,1876,Solved,Yes,15.0
257261,scam concerning ham license register book.,25-04-2015,25-Apr-15,1900-01-01 18:24:50,Customer Care Call,Texas City,Texas,77590,Closed,No,18.0
360561,disney bill doubled without notice,23-06-2015,23-Jun-15,1900-01-01 23:48:31,Customer Care Call,The Woodlands,Texas,77380,Open,No,23.0
331448,disney complaint,06-09-2015,6-Sep-15,1900-01-01 19:13:21,Customer Care Call,Thornton,Colorado,80229,Closed,No,19.0
283584,internet services,05-11-2015,5-Nov-15,1900-01-01 13:53:04,Customer Care Call,Tiburon,California,94920,Closed,No,13.0
220830,disney charges in violation of contract,04-06-2015,4-Jun-15,1900-01-01 23:17:15,Customer Care Call,Tigard,Oregon,97223,Closed,No,23.0
374193,someone at disney added services without me knowing,30-06-2015,30-Jun-15,1900-01-01 10:47:43,Internet,Tomball,Texas,77375,Solved,No,10.0
235976,disney won't pay me my refund,14-04-2015,14-Apr-15,1900-01-01 20:55:51,Internet,Toney,Alabama,35773,Closed,No,20.0
342712,data caps for broadband internet,16-06-2015,16-Jun-15,1900-01-01 10:07:01,Internet,Topsham,Maine,4086,Open,Yes,10.0
318166,disney had said i had a credit but then issued a regular bill,06-02-2015,6-Feb-15,1900-01-01 03:29:26,Customer Care Call,Tracy,California,95376,Solved,Yes,3.0
256900,disney,25-04-2015,25-Apr-15,1900-01-01 12:59:55,Internet,Trenton,New Jersey,8608,Closed,No,12.0
252485,why am i paying for this ?,23-04-2015,23-Apr-15,1900-01-01 13:29:05,Customer Care Call,Triangle,Virginia,22172,Closed,No,13.0
375640,disney service complaint,30-06-2015,30-Jun-15,1900-01-01 17:26:53,Internet,Troy,Michigan,48083,Pending,No,17.0
332583,complaint about disney,06-10-2015,6-Oct-15,1900-01-01 12:39:27,Internet,Tualatin,Oregon,97062,Solved,No,12.0
360650,disney complaint,24-06-2015,24-Jun-15,1900-01-01 00:39:23,Internet,Tualatin,Oregon,97062,Open,No,0.0
307797,disney is inaccurately measuring bandwidth consumption.,26-05-2015,26-May-15,1900-01-01 16:29:12,Internet,Tucker,Georgia,30084,Closed,No,16.0
243690,data capping and lack of options in tucson az,19-04-2015,19-Apr-15,1900-01-01 15:14:43,Internet,Tucson,Arizona,85743,Closed,Yes,15.0
218553,poor internet service,04-05-2015,4-May-15,1900-01-01 16:12:12,Internet,Tucson,Arizona,85718,Closed,No,16.0
257660,disney is changing my paper bill to ecobill without my consent,26-04-2015,26-Apr-15,1900-01-01 11:59:36,Customer Care Call,Tucson,Arizona,85704,Closed,No,11.0
272685,improper billing/services,05-04-2015,5-Apr-15,1900-01-01 19:36:08,Internet,Tucson,Arizona,85718,Solved,No,19.0
303296,data caps,22-05-2015,22-May-15,1900-01-01 12:32:45,Customer Care Call,Tucson,Arizona,85718,Open,No,12.0
303430,data caps,22-05-2015,22-May-15,1900-01-01 13:19:55,Internet,Tucson,Arizona,85718,Closed,Yes,13.0
313928,deceptive advertising,29-05-2015,29-May-15,1900-01-01 15:46:14,Internet,Tucson,Arizona,85749,Solved,No,15.0
326487,disney data cap/meter,06-06-2015,6-Jun-15,1900-01-01 01:42:02,Customer Care Call,Tucson,Arizona,85742,Solved,Yes,1.0
347736,data cap,18-06-2015,18-Jun-15,1900-01-01 00:35:23,Internet,Tucson,Arizona,85741,Open,No,0.0
353020,disney data meter/cap,19-06-2015,19-Jun-15,1900-01-01 19:01:42,Internet,Tucson,Arizona,85742,Closed,Yes,19.0
360493,disney service and billing,23-06-2015,23-Jun-15,1900-01-01 23:14:43,Internet,Tucson,Arizona,85745,Solved,No,23.0
361278,data limits,24-06-2015,24-Jun-15,1900-01-01 10:49:25,Customer Care Call,Tucson,Arizona,85749,Solved,No,10.0
360586,tucson disney data caps on internet service,24-06-2015,24-Jun-15,1900-01-01 00:03:41,Customer Care Call,Tucson,Arizona,85718,Pending,No,0.0
363735,data cap,25-06-2015,25-Jun-15,1900-01-01 00:36:03,Customer Care Call,Tucson,Arizona,85742,Pending,No,0.0
363773,home internet data caps,25-06-2015,25-Jun-15,1900-01-01 02:07:29,Internet,Tucson,Arizona,85741,Pending,No,2.0
368168,disney falsely claims service is provided in neighborhood,26-06-2015,26-Jun-15,1900-01-01 13:22:52,Customer Care Call,Tucson,Arizona,85718,Solved,No,13.0
367324,data usage cap with disney xfinity,26-06-2015,26-Jun-15,1900-01-01 01:53:47,Internet,Tucson,Arizona,85750,Pending,No,1.0
336982,disney monopoly,06-12-2015,6-Dec-15,1900-01-01 13:18:20,Internet,Tukwila,Washington,98188,Solved,No,13.0
374566,disney data usage plan trial,30-06-2015,30-Jun-15,1900-01-01 12:42:23,Internet,Tupelo,Mississippi,38804,Pending,No,12.0
357359,disney slowing internet speeds intentionally,22-06-2015,22-Jun-15,1900-01-01 23:36:40,Internet,Turnersville,New Jersey,8012,Solved,Yes,23.0
335869,xfinity data caps,06-11-2015,6-Nov-15,1900-01-01 19:52:22,Customer Care Call,Tuscaloosa,Alabama,35401,Solved,No,19.0
360717,disney data caps and throttling,24-06-2015,24-Jun-15,1900-01-01 01:31:17,Customer Care Call,Tuscaloosa,Alabama,35401,Pending,No,1.0
226421,increased monthly fee on 3 year contract,04-09-2015,4-Sep-15,1900-01-01 13:07:49,Customer Care Call,Tuscumbia,Alabama,35674,Closed,Yes,13.0
302629,installation fee,21-05-2015,21-May-15,1900-01-01 21:33:25,Customer Care Call,Union City,California,94587,Open,No,21.0
310832,disney issues don't get resolved,28-05-2015,28-May-15,1900-01-01 08:35:51,Internet,Union City,Georgia,30291,Pending,No,8.0
354508,data cap,21-06-2015,21-Jun-15,1900-01-01 09:25:06,Customer Care Call,Union City,Georgia,30291,Solved,No,9.0
356764,shitty disney,22-06-2015,22-Jun-15,1900-01-01 17:52:29,Customer Care Call,Urbana,Illinois,61801,Pending,No,17.0
359468,shitty disney service,23-06-2015,23-Jun-15,1900-01-01 17:20:00,Customer Care Call,Urbana,Illinois,61801,Pending,No,17.0
360548,terrible pricing for only one viable option,23-06-2015,23-Jun-15,1900-01-01 23:36:12,Internet,Vacaville,California,95687,Solved,No,23.0
242410,unfair billing practice and services,17-04-2015,17-Apr-15,1900-01-01 20:03:20,Customer Care Call,Vallejo,California,94589,Closed,Yes,20.0
350863,pay 2500 for cable line,18-06-2015,18-Jun-15,1900-01-01 23:54:08,Customer Care Call,Valley Springs,California,95252,Solved,No,23.0
346765,inability to get service transferred,17-06-2015,17-Jun-15,1900-01-01 17:48:13,Internet,Valparaiso,Indiana,46383,Solved,No,17.0
371230,poor service or no service,28-06-2015,28-Jun-15,1900-01-01 19:32:40,Customer Care Call,Valrico,Florida,33594,Open,No,19.0
238116,access to service,15-04-2015,15-Apr-15,1900-01-01 19:29:17,Customer Care Call,Vancouver,Washington,98664,Closed,Yes,19.0
218733,speed consistently 1/25 of speed paid for,04-05-2015,4-May-15,1900-01-01 23:43:18,Customer Care Call,Vancouver,Washington,98661,Closed,No,23.0
242545,disney throttling internet,17-04-2015,17-Apr-15,1900-01-01 22:13:08,Customer Care Call,Vancouver,Washington,98685,Closed,No,22.0
257659,slow internet,26-04-2015,26-Apr-15,1900-01-01 11:57:11,Customer Care Call,Vancouver,Washington,98660,Closed,No,11.0
273429,disney internet service,05-05-2015,5-May-15,1900-01-01 12:01:13,Internet,Vancouver,Washington,98684,Closed,Yes,12.0
281231,incorrect billing,05-08-2015,5-Aug-15,1900-01-01 19:11:19,Customer Care Call,Vancouver,Washington,98685,Open,No,19.0
316159,disney xfinity,06-01-2015,6-Jan-15,1900-01-01 04:37:59,Internet,Vancouver,Washington,98661,Solved,No,4.0
312977,disney fraudulent charges,29-05-2015,29-May-15,1900-01-01 09:28:16,Internet,Vashon,Washington,98070,Open,No,9.0
363419,re: unfair billing practices complaints against disney,24-06-2015,24-Jun-15,1900-01-01 20:39:30,Internet,Vernon Hills,Illinois,60061,Solved,No,20.0
342428,my disney bill for internet/cable/phone service,15-06-2015,15-Jun-15,1900-01-01 22:30:55,Customer Care Call,Vero Beach,Florida,32966,Open,No,22.0
360969,monopolist power of disney in my service area,24-06-2015,24-Jun-15,1900-01-01 08:56:48,Customer Care Call,Vero Beach,Florida,32963,Solved,No,8.0
367693,disney/xfinity communication,26-06-2015,26-Jun-15,1900-01-01 10:52:50,Customer Care Call,Vero Beach,Florida,32967,Solved,No,10.0
243582,no internet,19-04-2015,19-Apr-15,1900-01-01 11:46:18,Customer Care Call,Villa Rica,Georgia,30180,Solved,No,11.0
282436,slow download and upload speeds,05-10-2015,5-Oct-15,1900-01-01 12:06:10,Internet,Vineland,New Jersey,8361,Closed,No,12.0
375485,repeatedly have been promised installations without anyone arriving or notifying,30-06-2015,30-Jun-15,1900-01-01 16:40:15,Internet,Voorhees,New Jersey,8043,Solved,No,16.0
360535,disney internet,23-06-2015,23-Jun-15,1900-01-01 23:31:13,Internet,Walnut Creek,California,94596,Pending,No,23.0
360636,internet speeds are wacko,24-06-2015,24-Jun-15,1900-01-01 00:32:32,Internet,Walnut Creek,California,94595,Solved,No,0.0
277005,unresolved disney fraudulent billing,05-06-2015,5-Jun-15,1900-01-01 18:13:16,Internet,Walterboro,South Carolina,29488,Closed,No,18.0
355153,disney internet service,22-06-2015,22-Jun-15,1900-01-01 09:42:31,Customer Care Call,Ware,Massachusetts,1082,Closed,No,9.0
252611,disney email acess,23-04-2015,23-Apr-15,1900-01-01 14:04:52,Internet,Warren,Ohio,44481,Closed,No,14.0
357069,internet service loses signal,22-06-2015,22-Jun-15,1900-01-01 20:06:43,Customer Care Call,Warrenville,Illinois,60555,Solved,No,20.0
360625,disney bill,24-06-2015,24-Jun-15,1900-01-01 00:24:38,Internet,Warrenville,Illinois,60555,Solved,No,0.0
256283,inexplicable disconnection & subsequent mishandling,24-04-2015,24-Apr-15,1900-01-01 19:01:10,Customer Care Call,Washington,District Of Columbia,20001,Closed,No,19.0
259550,disney: billing issue,27-04-2015,27-Apr-15,1900-01-01 16:13:59,Customer Care Call,Washington,District Of Columbia,20002,Closed,No,16.0
267642,disney internet service,30-04-2015,30-Apr-15,1900-01-01 21:16:53,Customer Care Call,Washington,District Of Columbia,20037,Closed,No,21.0
303715,billing complaint,22-05-2015,22-May-15,1900-01-01 15:21:42,Customer Care Call,Washington,District Of Columbia,20005,Solved,Yes,15.0
306239,credit on bill and change of service request,25-05-2015,25-May-15,1900-01-01 21:56:13,Customer Care Call,Washington,District Of Columbia,20010,Pending,No,21.0
311271,internet speed,28-05-2015,28-May-15,1900-01-01 12:26:21,Internet,Washington,District of Columbia,20018,Solved,Yes,12.0
318489,false sales offers,06-02-2015,6-Feb-15,1900-01-01 11:30:41,Customer Care Call,Washington,District Of Columbia,20037,Closed,No,11.0
335489,incorrect disclosure,06-11-2015,6-Nov-15,1900-01-01 17:20:29,Customer Care Call,Washington,District Of Columbia,20002,Solved,No,17.0
340431,paying for 50mb/s and getting 26mb/s,15-06-2015,15-Jun-15,1900-01-01 08:40:28,Internet,Washington,District Of Columbia,20024,Solved,No,8.0
360231,disney misleading hsi customers,23-06-2015,23-Jun-15,1900-01-01 21:43:20,Customer Care Call,Washington,District Of Columbia,20026,Solved,No,21.0
361379,throttling of disney internet services,24-06-2015,24-Jun-15,1900-01-01 11:12:59,Internet,Washington,District Of Columbia,20002,Solved,No,11.0
360961,billing,24-06-2015,24-Jun-15,1900-01-01 08:52:57,Internet,Washington,District Of Columbia,20037,Solved,No,8.0
364571,unfair and monopolistic billing practices,25-06-2015,25-Jun-15,1900-01-01 12:23:36,Customer Care Call,Washington,District Of Columbia,20009,Solved,No,12.0
364340,disney/xfinity,25-06-2015,25-Jun-15,1900-01-01 11:42:08,Internet,Washington,District Of Columbia,20036,Solved,No,11.0
372912,disney internet,29-06-2015,29-Jun-15,1900-01-01 16:24:38,Customer Care Call,Washington,District Of Columbia,20003,Open,No,16.0
368743,broadband internet malfeasance by disney,26-06-2015,26-Jun-15,1900-01-01 16:13:26,Internet,Washington,Michigan,48095,Solved,No,16.0
260891,lack of isp choice,28-04-2015,28-Apr-15,1900-01-01 10:27:41,Internet,Washington,Pennsylvania,15301,Closed,No,10.0
363290,failure to provide service while still billing,24-06-2015,24-Jun-15,1900-01-01 19:39:25,Internet,Washington Dc,District Of Columbia,20020,Solved,No,19.0
364377,slow internet speeds,25-06-2015,25-Jun-15,1900-01-01 11:49:34,Internet,Washington Terrace,Utah,84405,Open,No,11.0
341156,monopolies mean high prices and mediocre service,15-06-2015,15-Jun-15,1900-01-01 13:48:51,Internet,Waterbury,Connecticut,6708,Solved,Yes,13.0
363972,internet speed,25-06-2015,25-Jun-15,1900-01-01 09:20:09,Customer Care Call,Waterbury,Connecticut,6704,Solved,No,9.0
340558,complaint #2. no resolution. please help. thank you.,15-06-2015,15-Jun-15,1900-01-01 10:12:57,Internet,Waterford,Michigan,48328,Solved,No,10.0
260999,disney is charging consumer too much,28-04-2015,28-Apr-15,1900-01-01 11:06:03,Internet,Watertown,Massachusetts,2472,Closed,No,11.0
340299,disney slowing down netflix,14-06-2015,14-Jun-15,1900-01-01 22:57:24,Internet,Wauconda,Illinois,60084,Solved,No,22.0
364010,disney excessive charge when cancelling service,25-06-2015,25-Jun-15,1900-01-01 09:40:39,Internet,Waukee,Iowa,50263,Solved,No,9.0
213198,fradulent services,04-01-2015,4-Jan-15,1900-01-01 20:56:38,Customer Care Call,Waukegan,Illinois,60085,Closed,No,20.0
211677,disney refusal of service,04-01-2015,4-Jan-15,1900-01-01 12:01:06,Customer Care Call,Wayne,Pennsylvania,19087,Closed,No,12.0
370429,(disney is not my complaint!) cyber tele-marketing is my complaint!,27-06-2015,27-Jun-15,1900-01-01 19:04:11,Customer Care Call,Weirton,West Virginia,26062,Closed,No,19.0
291564,disney asking for interstructure fee,15-05-2015,15-May-15,1900-01-01 11:50:27,Internet,Wellington,Florida,33414,Solved,No,11.0
301420,billing issues,21-05-2015,21-May-15,1900-01-01 14:00:00,Internet,Wellington,Florida,33414,Solved,No,14.0
329414,failure to show for an appointment and lying,06-08-2015,6-Aug-15,1900-01-01 19:37:53,Internet,Wellington,Florida,33414,Open,No,19.0
231419,over sold/ over billed for short term services,04-12-2015,4-Dec-15,1900-01-01 19:39:11,Customer Care Call,Wenonah,New Jersey,8090,Closed,No,19.0
230991,misrepresentation of internet speed,04-11-2015,4-Nov-15,1900-01-01 23:04:52,Customer Care Call,West Chester,Pennsylvania,19382,Closed,No,23.0
324821,disney home security system,06-05-2015,6-May-15,1900-01-01 10:08:04,Customer Care Call,West Chester,Pennsylvania,19382,Closed,No,10.0
363531,disney transfer of service complaint,24-06-2015,24-Jun-15,1900-01-01 21:41:29,Customer Care Call,West Chester,Pennsylvania,19382,Solved,No,21.0
373404,i have been asking to speak with a supervisor every day for the last five weeks,29-06-2015,29-Jun-15,1900-01-01 18:41:39,Internet,West Deptford,New Jersey,8086,Solved,No,18.0
228557,unauthorized charges to my account by disney,04-10-2015,4-Oct-15,1900-01-01 12:09:47,Internet,West Lafayette,Indiana,47906,Closed,No,12.0
367577,disney charge my own router as unreturned equipment,26-06-2015,26-Jun-15,1900-01-01 10:07:45,Customer Care Call,West Lafayette,Indiana,47906,Open,No,10.0
355412,internet uasge/overage,22-06-2015,22-Jun-15,1900-01-01 11:32:25,Customer Care Call,West Monroe,Louisiana,71292,Solved,No,11.0
361630,egregious fees,24-06-2015,24-Jun-15,1900-01-01 12:21:14,Customer Care Call,West Monroe,Louisiana,71291,Solved,No,12.0
375388,disney data cap overage fees,30-06-2015,30-Jun-15,1900-01-01 16:19:50,Internet,West Monroe,Louisiana,71291,Pending,No,16.0
257843,disney committing extortion,26-04-2015,26-Apr-15,1900-01-01 16:50:27,Internet,West Palm Beach,Florida,33401,Closed,No,16.0
309425,disney,27-05-2015,27-May-15,1900-01-01 14:06:03,Customer Care Call,West Palm Beach,Florida,33411,Solved,No,14.0
310997,overbilled,28-05-2015,28-May-15,1900-01-01 10:41:30,Customer Care Call,West Palm Beach,Florida,33401,Closed,No,10.0
335842,disney business internet,06-11-2015,6-Nov-15,1900-01-01 19:40:52,Customer Care Call,West Palm Beach,Florida,33407,Solved,No,19.0
